Comment,Designator,Footprint,JLCPCB Part
XINGLIGHT XL-3528RGBW-WS2812B,LED357,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED358,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED359,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED360,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED361,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED362,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED363,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED364,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED365,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED366,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED367,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED368,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED369,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED370,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED371,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED372,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED373,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED374,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED375,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED376,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED377,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED378,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED379,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED380,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED381,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED382,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED383,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED384,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED385,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED386,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED387,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED388,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED389,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED390,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED391,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED392,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED393,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED394,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED395,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED396,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED397,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED398,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED399,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED400,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED401,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED402,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED403,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED404,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED405,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED406,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED407,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED408,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED409,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED410,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED411,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED412,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED413,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED414,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED415,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED416,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED417,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED418,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED419,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED420,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED421,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED422,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED423,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED424,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED425,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED426,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED427,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED428,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED429,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED430,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED431,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED432,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED433,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED434,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED435,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED436,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED437,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED438,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED439,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED440,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED441,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED442,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED443,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED444,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED445,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED446,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED447,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED448,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED449,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED450,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED451,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED452,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED453,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED454,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED455,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED456,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED457,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED458,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED459,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED460,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED461,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED462,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED463,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED464,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED465,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED466,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED467,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED468,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED469,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED470,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED471,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED472,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED473,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED474,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED475,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED476,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED477,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED478,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED479,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED480,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED481,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED482,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED483,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED484,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED485,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED486,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED487,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED488,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED489,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED490,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED491,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED492,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED493,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED494,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED495,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED496,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED497,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED498,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED499,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED500,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED501,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED502,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED503,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED504,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED505,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED506,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED507,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED508,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED509,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED510,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED511,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED512,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED513,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED514,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED515,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED516,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED517,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED518,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED519,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED520,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED521,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED522,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED523,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED524,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED525,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED526,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED527,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED528,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED529,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED530,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED531,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED532,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED533,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED534,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED535,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED536,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED537,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED538,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED539,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED540,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED541,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED542,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED543,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED544,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED545,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED546,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED547,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED548,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED549,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED550,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED551,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED552,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED553,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED554,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED555,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED556,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED557,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED558,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED559,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED560,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED561,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED562,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED563,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED564,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED565,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED566,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED567,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED568,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED569,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED570,SMD_4,C2890364
XINGLIGHT XL-3528RGBW-WS2812B,LED571,SMD_4,C2890364
